RegionID,Zip Code,City,State,Metro,CountyName,Number of Rooms,Price (2020-02),Population,Avg. Income/H/hold,Latitude,Longitude
72767,33704,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,321386.0,16714,45541.0,27.796269,-82.63375400000001
72767,33704,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3.0,478949.0,16714,45541.0,27.796269,-82.63375400000001
73047,34228,Longboat Key,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,324730.0,7603,90251.0,27.385181,-82.63586
73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,134787.0,13028,50396.0,27.362942999999998,-82.47446
73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2.0,185292.0,13028,50396.0,27.362942999999998,-82.47446
73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3.0,269192.0,13028,50396.0,27.362942999999998,-82.47446
73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,4.0,310583.0,13028,50396.0,27.362942999999998,-82.47446
73054,34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,5.0,396043.0,13028,50396.0,27.362942999999998,-82.47446
72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,1.0,125134.0,9036,30813.0,28.401090999999997,-80.610127
72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,2.0,225450.0,9036,30813.0,28.401090999999997,-80.610127
72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,3.0,333024.0,9036,30813.0,28.401090999999997,-80.610127
72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,4.0,336793.0,9036,30813.0,28.401090999999997,-80.610127
72302,32920,Cape Canaveral,FL,Palm Bay-Melbourne-Titusville,Brevard County,5.0,632307.0,9036,30813.0,28.401090999999997,-80.610127
72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,133622.0,21552,34358.0,28.008138,-82.101038
72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,163163.0,21552,34358.0,28.008138,-82.101038
72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,220305.0,21552,34358.0,28.008138,-82.101038
72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,299095.0,21552,34358.0,28.008138,-82.101038
72682,33566,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,346280.0,21552,34358.0,28.008138,-82.101038
72808,33767,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1.0,265917.0,9765,51069.0,27.978909,-82.826932
72808,33767,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,447211.0,9765,51069.0,27.978909,-82.826932
73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1.0,102345.0,17559,69268.0,28.116435,-82.685399
73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,184898.0,17559,69268.0,28.116435,-82.685399
73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3.0,323508.0,17559,69268.0,28.116435,-82.685399
73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4.0,471869.0,17559,69268.0,28.116435,-82.685399
73173,34685,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5.0,564604.0,17559,69268.0,28.116435,-82.685399
72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,251094.0,12439,46882.0,28.025839,-82.60775500000001
72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,183338.0,12439,46882.0,28.025839,-82.60775500000001
72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,268706.0,12439,46882.0,28.025839,-82.60775500000001
72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,352939.0,12439,46882.0,28.025839,-82.60775500000001
72735,33635,Town 'n' Country,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,397194.0,12439,46882.0,28.025839,-82.60775500000001
72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,1.0,64838.0,13934,34422.0,28.346581,-82.228297
72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,2.0,110549.0,13934,34422.0,28.346581,-82.228297
72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,3.0,212352.0,13934,34422.0,28.346581,-82.228297
72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,4.0,360138.0,13934,34422.0,28.346581,-82.228297
72659,33525,Dade City,FL,Tampa-St. Petersburg-Clearwater,Pasco County,5.0,406068.0,13934,34422.0,28.346581,-82.228297
72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1.0,82247.0,17328,42500.0,27.85528,-82.758054
72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,167426.0,17328,42500.0,27.85528,-82.758054
72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3.0,239457.0,17328,42500.0,27.85528,-82.758054
72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4.0,379924.0,17328,42500.0,27.85528,-82.758054
72817,33777,Seminole,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5.0,598663.0,17328,42500.0,27.85528,-82.758054
72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,83935.0,12534,38755.0,28.045334000000004,-82.361113
72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,130732.0,12534,38755.0,28.045334000000004,-82.361113
72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,194167.0,12534,38755.0,28.045334000000004,-82.361113
72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,247442.0,12534,38755.0,28.045334000000004,-82.361113
72736,33637,Temple Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,314761.0,12534,38755.0,28.045334000000004,-82.361113
73058,34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,144855.0,15800,40413.0,27.311192,-82.519707
73058,34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2.0,243032.0,15800,40413.0,27.311192,-82.519707
73058,34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3.0,314755.0,15800,40413.0,27.311192,-82.519707
73058,34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,4.0,616352.0,15800,40413.0,27.311192,-82.519707
72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1.0,226820.0,20975,88530.0,26.059499,-80.371645
72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2.0,335602.0,20975,88530.0,26.059499,-80.371645
72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3.0,424866.0,20975,88530.0,26.059499,-80.371645
72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,4.0,542702.0,20975,88530.0,26.059499,-80.371645
72550,33331,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,5.0,765394.0,20975,88530.0,26.059499,-80.371645
72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1.0,86155.0,13639,36328.0,27.883640000000003,-82.797723
72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,159041.0,13639,36328.0,27.883640000000003,-82.797723
72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3.0,260024.0,13639,36328.0,27.883640000000003,-82.797723
72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4.0,307002.0,13639,36328.0,27.883640000000003,-82.797723
72818,33778,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5.0,546184.0,13639,36328.0,27.883640000000003,-82.797723
73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,95192.0,16890,31360.0,27.340338,-82.511935
73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2.0,161038.0,16890,31360.0,27.340338,-82.511935
73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3.0,230829.0,16890,31360.0,27.340338,-82.511935
73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,4.0,257985.0,16890,31360.0,27.340338,-82.511935
73056,34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,5.0,294753.0,16890,31360.0,27.340338,-82.511935
72253,32829,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,1.0,121450.0,3565,53719.0,28.502071,-81.261792
72253,32829,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,2.0,162051.0,3565,53719.0,28.502071,-81.261792
72253,32829,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,3.0,241947.0,3565,53719.0,28.502071,-81.261792
72253,32829,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,4.0,302017.0,3565,53719.0,28.502071,-81.261792
72253,32829,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,5.0,357971.0,3565,53719.0,28.502071,-81.261792
72708,33605,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,133917.0,17081,20424.0,27.95402,-82.429376
72708,33605,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,135254.0,17081,20424.0,27.95402,-82.429376
72708,33605,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,163546.0,17081,20424.0,27.95402,-82.429376
72708,33605,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,172108.0,17081,20424.0,27.95402,-82.429376
72708,33605,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,190862.0,17081,20424.0,27.95402,-82.429376
73255,34996,Stuart,FL,Port St. Lucie,Martin County,1.0,76274.0,10744,41209.0,27.191503000000004,-80.213477
73255,34996,Stuart,FL,Port St. Lucie,Martin County,2.0,210587.0,10744,41209.0,27.191503000000004,-80.213477
73255,34996,Stuart,FL,Port St. Lucie,Martin County,3.0,485246.0,10744,41209.0,27.191503000000004,-80.213477
72104,32609,Gainesville,FL,Gainesville,Alachua County,1.0,101629.0,18208,27731.0,29.768990000000002,-82.282534
72104,32609,Gainesville,FL,Gainesville,Alachua County,2.0,127216.0,18208,27731.0,29.768990000000002,-82.282534
72104,32609,Gainesville,FL,Gainesville,Alachua County,3.0,145988.0,18208,27731.0,29.768990000000002,-82.282534
72104,32609,Gainesville,FL,Gainesville,Alachua County,4.0,161115.0,18208,27731.0,29.768990000000002,-82.282534
72104,32609,Gainesville,FL,Gainesville,Alachua County,5.0,237746.0,18208,27731.0,29.768990000000002,-82.282534
73091,34420,Belleview,FL,Ocala,Marion County,1.0,96081.0,13678,30369.0,29.053909,-82.054084
73091,34420,Belleview,FL,Ocala,Marion County,2.0,109167.0,13678,30369.0,29.053909,-82.054084
73091,34420,Belleview,FL,Ocala,Marion County,3.0,151342.0,13678,30369.0,29.053909,-82.054084
73091,34420,Belleview,FL,Ocala,Marion County,4.0,228504.0,13678,30369.0,29.053909,-82.054084
73091,34420,Belleview,FL,Ocala,Marion County,5.0,322191.0,13678,30369.0,29.053909,-82.054084
72606,33440,Clewiston,FL,Clewiston,Hendry County,1.0,75334.0,18227,33290.0,26.615792,-81.05516899999999
72606,33440,Clewiston,FL,Clewiston,Hendry County,2.0,100549.0,18227,33290.0,26.615792,-81.05516899999999
72606,33440,Clewiston,FL,Clewiston,Hendry County,3.0,128223.0,18227,33290.0,26.615792,-81.05516899999999
72606,33440,Clewiston,FL,Clewiston,Hendry County,4.0,169045.0,18227,33290.0,26.615792,-81.05516899999999
72606,33440,Clewiston,FL,Clewiston,Hendry County,5.0,177484.0,18227,33290.0,26.615792,-81.05516899999999
73061,34242,Siesta Key,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,367664.0,9581,67181.0,27.26548,-82.549353
72719,33616,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,178102.0,12014,36144.0,27.86879,-82.526338
72719,33616,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,217332.0,12014,36144.0,27.86879,-82.526338
72719,33616,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,257255.0,12014,36144.0,27.86879,-82.526338
72719,33616,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,376528.0,12014,36144.0,27.86879,-82.526338
72719,33616,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,433013.0,12014,36144.0,27.86879,-82.526338
72922,33935,Labelle,FL,Clewiston,Hendry County,1.0,71282.0,17888,33065.0,26.763533000000002,-81.440744
72922,33935,Labelle,FL,Clewiston,Hendry County,2.0,99920.0,17888,33065.0,26.763533000000002,-81.440744
72922,33935,Labelle,FL,Clewiston,Hendry County,3.0,153723.0,17888,33065.0,26.763533000000002,-81.440744
72922,33935,Labelle,FL,Clewiston,Hendry County,4.0,197948.0,17888,33065.0,26.763533000000002,-81.440744
72922,33935,Labelle,FL,Clewiston,Hendry County,5.0,281407.0,17888,33065.0,26.763533000000002,-81.440744
72837,33815,Lakeland,FL,Lakeland-Winter Haven,Polk County,1.0,58433.0,13620,25269.0,28.041258000000003,-81.99759
72837,33815,Lakeland,FL,Lakeland-Winter Haven,Polk County,2.0,81687.0,13620,25269.0,28.041258000000003,-81.99759
72837,33815,Lakeland,FL,Lakeland-Winter Haven,Polk County,3.0,131775.0,13620,25269.0,28.041258000000003,-81.99759
72837,33815,Lakeland,FL,Lakeland-Winter Haven,Polk County,4.0,151751.0,13620,25269.0,28.041258000000003,-81.99759
72837,33815,Lakeland,FL,Lakeland-Winter Haven,Polk County,5.0,222008.0,13620,25269.0,28.041258000000003,-81.99759
72372,33034,Florida City,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,105295.0,15402,21635.0,25.408381,-80.704239
72372,33034,Florida City,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,123955.0,15402,21635.0,25.408381,-80.704239
72372,33034,Florida City,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,164364.0,15402,21635.0,25.408381,-80.704239
72372,33034,Florida City,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,215173.0,15402,21635.0,25.408381,-80.704239
72372,33034,Florida City,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,418350.0,15402,21635.0,25.408381,-80.704239
73176,34690,Holiday,FL,Tampa-St. Petersburg-Clearwater,Pasco County,1.0,46479.0,13007,28177.0,28.193745,-82.725706
73176,34690,Holiday,FL,Tampa-St. Petersburg-Clearwater,Pasco County,2.0,122482.0,13007,28177.0,28.193745,-82.725706
73176,34690,Holiday,FL,Tampa-St. Petersburg-Clearwater,Pasco County,3.0,146336.0,13007,28177.0,28.193745,-82.725706
73176,34690,Holiday,FL,Tampa-St. Petersburg-Clearwater,Pasco County,4.0,160284.0,13007,28177.0,28.193745,-82.725706
73176,34690,Holiday,FL,Tampa-St. Petersburg-Clearwater,Pasco County,5.0,235966.0,13007,28177.0,28.193745,-82.725706
72291,32903,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,1.0,140309.0,12792,59773.0,28.109471000000003,-80.578161
72291,32903,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,2.0,245166.0,12792,59773.0,28.109471000000003,-80.578161
72291,32903,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,3.0,380826.0,12792,59773.0,28.109471000000003,-80.578161
72291,32903,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,4.0,492354.0,12792,59773.0,28.109471000000003,-80.578161
72291,32903,Melbourne,FL,Palm Bay-Melbourne-Titusville,Brevard County,5.0,706839.0,12792,59773.0,28.109471000000003,-80.578161
72452,33149,Key Biscayne,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,378703.0,10513,86244.0,25.716163,-80.159358
72681,33565,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,168921.0,16814,39688.0,28.095253999999997,-82.17259200000001
72681,33565,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,195475.0,16814,39688.0,28.095253999999997,-82.17259200000001
72681,33565,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,279562.0,16814,39688.0,28.095253999999997,-82.17259200000001
72681,33565,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,347563.0,16814,39688.0,28.095253999999997,-82.17259200000001
72681,33565,Plant City,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,392156.0,16814,39688.0,28.095253999999997,-82.17259200000001
72439,33136,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,183120.0,13119,15363.0,25.787246,-80.205567
72439,33136,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,237320.0,13119,15363.0,25.787246,-80.205567
72439,33136,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,340880.0,13119,15363.0,25.787246,-80.205567
72439,33136,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,359892.0,13119,15363.0,25.787246,-80.205567
72439,33136,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,847850.0,13119,15363.0,25.787246,-80.205567
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,135540.0,44672,54010.0,28.153574,-82.47620400000001
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,194237.0,44672,54010.0,28.153574,-82.47620400000001
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,244227.0,44672,54010.0,28.153574,-82.47620400000001
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,366401.0,44672,54010.0,28.153574,-82.47620400000001
72674,33549,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,477060.0,44672,54010.0,28.153574,-82.47620400000001
72303,32922,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,1.0,48168.0,15968,23608.0,28.370236,-80.750801
72303,32922,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,2.0,77624.0,15968,23608.0,28.370236,-80.750801
72303,32922,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,3.0,120488.0,15968,23608.0,28.370236,-80.750801
72303,32922,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,4.0,163258.0,15968,23608.0,28.370236,-80.750801
72303,32922,Cocoa,FL,Palm Bay-Melbourne-Titusville,Brevard County,5.0,399542.0,15968,23608.0,28.370236,-80.750801
71991,32428,Chipley,FL,,Washington County,1.0,81242.0,14477,28571.0,30.629746,-85.572351
71991,32428,Chipley,FL,,Washington County,2.0,95476.0,14477,28571.0,30.629746,-85.572351
71991,32428,Chipley,FL,,Washington County,3.0,155287.0,14477,28571.0,30.629746,-85.572351
71991,32428,Chipley,FL,,Washington County,4.0,204091.0,14477,28571.0,30.629746,-85.572351
71991,32428,Chipley,FL,,Washington County,5.0,231178.0,14477,28571.0,30.629746,-85.572351
72945,33980,Punta Gorda,FL,Punta Gorda,Charlotte County,1.0,80747.0,9081,31865.0,26.984815,-82.053637
72945,33980,Punta Gorda,FL,Punta Gorda,Charlotte County,2.0,139518.0,9081,31865.0,26.984815,-82.053637
72945,33980,Punta Gorda,FL,Punta Gorda,Charlotte County,3.0,214153.0,9081,31865.0,26.984815,-82.053637
72945,33980,Punta Gorda,FL,Punta Gorda,Charlotte County,4.0,257177.0,9081,31865.0,26.984815,-82.053637
72945,33980,Punta Gorda,FL,Punta Gorda,Charlotte County,5.0,353060.0,9081,31865.0,26.984815,-82.053637
72546,33327,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2.0,293578.0,13171,100481.0,26.1108,-80.414644
72546,33327,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3.0,406330.0,13171,100481.0,26.1108,-80.414644
72546,33327,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,4.0,504812.0,13171,100481.0,26.1108,-80.414644
72546,33327,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,5.0,751876.0,13171,100481.0,26.1108,-80.414644
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,1.0,145889.0,7225,38038.0,26.876170000000002,-82.210575
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,2.0,153037.0,7225,38038.0,26.876170000000002,-82.210575
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,3.0,256083.0,7225,38038.0,26.876170000000002,-82.210575
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,4.0,315163.0,7225,38038.0,26.876170000000002,-82.210575
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,5.0,366345.0,7225,38038.0,26.876170000000002,-82.210575
71780,32091,Starke,FL,,Bradford County,1.0,76269.0,16003,32045.0,29.930657,-82.07486899999999
71780,32091,Starke,FL,,Bradford County,2.0,69942.0,16003,32045.0,29.930657,-82.07486899999999
71780,32091,Starke,FL,,Bradford County,3.0,133874.0,16003,32045.0,29.930657,-82.07486899999999
71780,32091,Starke,FL,,Bradford County,4.0,187816.0,16003,32045.0,29.930657,-82.07486899999999
71780,32091,Starke,FL,,Bradford County,5.0,117595.0,16003,32045.0,29.930657,-82.07486899999999
71921,32310,Tallahassee,FL,Tallahassee,Leon County,1.0,64009.0,30498,27312.0,30.396102000000003,-84.35320899999999
71921,32310,Tallahassee,FL,Tallahassee,Leon County,2.0,62315.0,30498,27312.0,30.396102000000003,-84.35320899999999
71921,32310,Tallahassee,FL,Tallahassee,Leon County,3.0,97479.0,30498,27312.0,30.396102000000003,-84.35320899999999
71921,32310,Tallahassee,FL,Tallahassee,Leon County,4.0,121029.0,30498,27312.0,30.396102000000003,-84.35320899999999
71921,32310,Tallahassee,FL,Tallahassee,Leon County,5.0,195888.0,30498,27312.0,30.396102000000003,-84.35320899999999
72524,33305,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1.0,153524.0,12014,41438.0,26.152874,-80.121646
72524,33305,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2.0,357263.0,12014,41438.0,26.152874,-80.121646
71995,32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,1.0,80602.0,19313,29237.0,30.794466999999997,-86.16018000000001
71995,32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,2.0,104580.0,19313,29237.0,30.794466999999997,-86.16018000000001
71995,32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,3.0,141005.0,19313,29237.0,30.794466999999997,-86.16018000000001
71995,32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,4.0,181330.0,19313,29237.0,30.794466999999997,-86.16018000000001
71995,32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,5.0,224128.0,19313,29237.0,30.794466999999997,-86.16018000000001
72534,33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1.0,159037.0,12905,40635.0,26.086427,-80.152878
72534,33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2.0,286141.0,12905,40635.0,26.086427,-80.152878
72534,33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3.0,383250.0,12905,40635.0,26.086427,-80.152878
72534,33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,4.0,515795.0,12905,40635.0,26.086427,-80.152878
72534,33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,5.0,666061.0,12905,40635.0,26.086427,-80.152878
72486,33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,147065.0,19855,42166.0,25.759988,-80.404887
72486,33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,188754.0,19855,42166.0,25.759988,-80.404887
72486,33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,360730.0,19855,42166.0,25.759988,-80.404887
72486,33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,440153.0,19855,42166.0,25.759988,-80.404887
72486,33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,569404.0,19855,42166.0,25.759988,-80.404887
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,1.0,376181.0,2186,41319.0,28.405122,-81.28629699999999
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,2.0,296989.0,2186,41319.0,28.405122,-81.28629699999999
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,3.0,329780.0,2186,41319.0,28.405122,-81.28629699999999
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,4.0,471224.0,2186,41319.0,28.405122,-81.28629699999999
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,5.0,642978.0,2186,41319.0,28.405122,-81.28629699999999
73229,34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,1.0,157054.0,6655,41539.0,27.510191,-80.321711
73229,34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,2.0,272778.0,6655,41539.0,27.510191,-80.321711
73229,34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,3.0,462680.0,6655,41539.0,27.510191,-80.321711
73229,34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,4.0,614241.0,6655,41539.0,27.510191,-80.321711
73229,34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,5.0,713616.0,6655,41539.0,27.510191,-80.321711
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,1.0,100267.0,11709,39748.0,29.826118,-81.98347
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,2.0,135585.0,11709,39748.0,29.826118,-81.98347
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,3.0,175347.0,11709,39748.0,29.826118,-81.98347
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,4.0,231217.0,11709,39748.0,29.826118,-81.98347
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,5.0,274868.0,11709,39748.0,29.826118,-81.98347
71736,32011,Callahan,FL,Jacksonville,Nassau County,1.0,138694.0,11408,43799.0,30.573586,-81.838475
71736,32011,Callahan,FL,Jacksonville,Nassau County,2.0,149610.0,11408,43799.0,30.573586,-81.838475
71736,32011,Callahan,FL,Jacksonville,Nassau County,3.0,225677.0,11408,43799.0,30.573586,-81.838475
71736,32011,Callahan,FL,Jacksonville,Nassau County,4.0,286703.0,11408,43799.0,30.573586,-81.838475
71736,32011,Callahan,FL,Jacksonville,Nassau County,5.0,339817.0,11408,43799.0,30.573586,-81.838475
